corp_code,corp_name,year,A_SIZE,LEV,TQ,stock_code,FOR,MSE,ROA,ADV,SGR,R&D,ESG,E,S,G
163512,한진,2019,28.89750909739825,70.29906286220476,80.42314264861233,2320,11.18,27.69,-0.08075132827858982,2.7880890920790917,571.9402202814002,,B,B,C,B+
163673,한진중공업홀딩스,2019,28.25195399175277,80.62652936077086,84.73701111270553,3480,1.61,49.25,1.6314077293953824,0.6038908803361734,-722.6298436685719,,B,D,C,B+
983040,한진칼,2019,28.621921679320547,47.25845679651155,135.12474395339177,180640,12.12,28.95,-9.673495434303211,,-777.0356314516561,,B+,B,B,A
163716,한창,2019,25.243400158937128,70.88770142180843,173.53740134190195,5110,2.81,10.09,-1.9687660640993643,,-2968.3693947754728,54.95107134492451,C,D,B,C
163761,한창제지,2019,25.870549779692144,50.02204582928166,156.1970173668737,9460,0.66,39.3,4.2892217630667435,1.308654323271967,-930.4684090074522,26.206657252417966,B,B,C,B
160588,한화,2019,32.83659897466188,89.98060566062229,91.0086421226079,880,21.7,36.06,0.12675343930904076,19.159175503629573,343.09412200655174,0.08132721475921033,A,B+,A,A
113058,한화생명,2019,,,,88350,14.03,45.0,,,,,A,A,A+,B+
135917,한화손해보험,2019,,,,370,9.66,51.5,,,,,B+,B,A,B
162461,한화솔루션,2019,30.38347912241376,62.97557874388392,82.38671069781722,9830,23.52,36.68,-1.5870349722680963,54.683932233239844,505.46341382633733,29.01377938430715,B+,A,A,B
126566,한화에어로스페이스,2019,29.795310424044224,67.21152246987562,87.96362130914306,12450,21.89,33.04,1.8651775104487192,51.28741907229698,1821.0320864942532,329.5446989444817,A,A,A,A
361008,한화엔진,2019,27.44485916145729,77.29051923815582,95.03136745975553,82740,2.76,42.69,-4.992459208163695,1.3548711653563232,3187.470080584664,2.841231097209091,A,B+,A,A
111704,한화오션,2019,30.05370467746648,66.70033426444249,93.178334694432,42660,12.44,55.7,-0.4122460643696535,2.978916157833633,-1333.0439644144665,82.14542270195601,B+,B+,B,A
148610,한화투자증권,2019,,,,3530,5.87,33.05,,,,,B+,B,A,B+
1032413,해성디에스,2019,26.511962956615807,36.146275962421434,118.39076216994711,195870,2.8,37.32,5.582293266021627,,498.5018793084392,231.2683181877661,A,A,A,A
428321,해태제과식품,2019,27.35091174770568,67.84885878107774,95.51307489600875,101530,0.65,71.0,-3.5941081650156192,,-348.0775733855158,,B,D,B+,B
119140,핸즈코퍼레이션,2019,27.46977333149287,61.89896366901792,79.47011435281432,143210,0.43,60.55,0.8300437709609226,1.1692190253926138,278.5828086671128,15.681027610275319,B,B,B,B+
164478,현대건설,2019,30.533923590987577,52.18634230633591,78.02908162419956,720,22.62,34.92,3.1455087548277354,,327.4768222188246,87.64038597142671,A,A+,A,A
360595,현대글로비스,2019,29.946496353891995,53.89534137881071,106.83354332764785,86280,36.8,51.38,4.958892542600915,8.678078382890606,832.752859331206,,A,A,A+,A
302926,현대로템,2019,29.038166876249875,78.38346305219196,110.84939583276503,64350,3.42,43.36,-8.708685240356298,24.152500740967263,196.61672059959838,1119.7848934614517,B+,B,A,B+
300548,현대리바트,2019,27.34707654629017,39.16739456862957,75.58383531241579,79430,8.01,39.9,2.5857402117545227,58.14799749699855,-844.3449391872643,10.378701138892804,A,B,A,A
164788,현대모비스,2019,31.4727517773495,30.46050402368241,82.8110171757907,12330,47.28,30.17,4.922773568692692,18.24500598810453,824.925583695046,3.7233794271604275,A,B+,A+,A
428251,현대백화점,2019,29.662203478922457,34.68155805235738,60.19275824655328,69960,29.17,36.08,3.187820529724191,208.18711693472784,1808.306478558662,1.5096753056184105,A,B+,A,A
125743,현대비앤지스틸,2019,27.13448808765145,33.79086714240558,56.11288457560902,4560,5.61,46.1,3.577744418309138,,288.6696439257525,1.898235565653471,B+,B+,A,B+
164706,현대약품,2019,25.70971033241477,43.02196877493231,157.32726105551757,4310,3.06,25.48,0.8283640036779857,,295.0488628625964,,B,B,B+,B
164724,현대엘리베이터,2019,28.566224349005545,62.78340356592339,135.69982899870865,17800,21.02,23.7,1.7109580312429256,,-24.927664390939754,4.7021570845169975,A,B+,A,A
106623,현대위아,2019,29.54416291335893,54.35998995621566,74.5124087619471,11210,15.08,40.75,0.8149429782005301,14.726658615218332,-718.0462715410391,538.0849273770115,A,A,A+,A
164742,현대자동차,2019,32.90151610477697,60.73986816869398,73.9765771700616,5380,39.9,29.11,1.4228751283595447,,922.7943645233236,,A,A,A+,A
145880,현대제철,2019,31.16809849491054,49.85283890725561,62.06499432775835,4020,22.61,35.99,0.07453020522557975,8.796888944795905,-128.86727690576072,160.17755538478292,B+,B+,B,B+
105280,현대지에프홀딩스,2019,28.71842943622491,28.659289217723572,67.68738874586482,5440,12.22,37.7,2.155344604224824,26.889395085320633,-391.7962171027005,10.377256872699606,A,B+,A,A
137997,현대차증권,2019,,,,1500,6.25,49.48,,,,,A,B,A+,A
164812,현대코퍼레이션,2019,27.998849163591743,76.34251467646384,92.73456353483822,11760,7.01,24.31,1.1380046414944245,,-955.9868002466741,,B,D,B,B
1108099,현대코퍼레이션홀딩스,2019,26.20980128446989,25.65878196316959,70.70694892600174,227840,3.56,21.26,4.0216129336610935,,1118.5329306436995,,C,D,C,B
164973,현대해상,2019,,,,1450,43.72,22.35,,,,,A,B+,A,A
412597,현대홈쇼핑,2019,28.548848599985167,30.94600632939254,69.52667182795146,57050,23.8,40.84,3.321649894409182,,10244.93031545048,,A,A,A,A
441243,형지엘리트,2019,25.29077933114751,17.26975759719149,64.98652928680363,93240,0.15,42.33,,,,,C,D,B,C
165343,혜인,2019,26.10931797571648,56.24034195111937,81.36426653004956,3010,4.57,21.89,1.9455292099405714,4.633632759517191,2036.239450822891,,C,B,C,C
226316,호전실업,2019,26.40107771700633,57.41374620782215,97.0977626071146,111110,0.52,42.45,0.9401689968108562,0.19668698919302635,-111.40466725590439,33.30369437380368,C,D,C,B+
165680,호텔신라,2019,28.891548328534245,73.9305938673536,174.96393276589407,8770,29.25,17.2,4.811921746874482,34.23512502495788,2129.195559472575,,A,A,A,A
1128613,화승엔터프라이즈,2019,27.609657753612552,62.4603329147259,167.28565862924637,241590,5.71,72.02,6.659372098945145,1.1883741655704008,3666.459050047772,4.797405104495908,B+,B+,B,A
166227,화승인더스트리,2019,27.870576197208106,64.31732431941906,116.12471066481669,6060,24.84,33.59,6.3649545452229646,4.26734724681502,2823.6719702556475,2.172446267056948,B,B,B,B+
166272,화승코퍼레이션,2019,27.822935222283373,78.35335687431947,89.62363920419247,13520,2.97,47.8,1.9422043438324272,3.768196193514474,156.17761317282563,166.5709900242286,B+,B+,B,B+
166315,화신,2019,27.41832660872057,62.92359926653862,77.04894666269392,10690,3.05,50.41,0.8192198711366936,0.40196769661231213,822.6930346737669,28.51368273995928,C,D,B+,B
661847,화인베스틸,2019,26.074178427039563,56.28842208345921,91.6838409945488,133820,2.56,55.18,-3.5554793080082208,1.0875488903929675,-709.4179453642765,17.278006433627155,B,B,C,B
166500,화천기계,2019,25.78785593448272,21.30061510781551,59.65440019898291,10660,6.15,34.54,-3.873137850964591,22.896150090653844,-1163.4967642005124,22.965736208104293,C,B,B,C
166519,화천기공,2019,26.650042853255435,20.878901539063698,44.34906522632273,850,8.17,48.78,1.9880372912269524,84.00632729159761,-421.36725190405826,40.01603650229067,C,D,C,B
166573,환인제약,2019,26.44319988517426,9.97873890403986,104.23436192581039,16580,24.88,21.21,6.1045928940142105,309.68926905658384,291.76998420822844,62.40042072183248,B,D,B+,B+
218575,황금에스티,2019,26.689983674595624,27.485655037502347,52.56363664107848,32560,4.17,54.12,6.064365016832791,,-48.591900021755805,,D,D,C,C
117188,효성,2019,29.50697699472725,58.476806022921146,84.0123350339324,4800,9.24,54.72,2.298271731506959,38.15681247347362,1235.5373446025005,118.29738310898944,B+,A,A+,B
414850,효성 ITX,2019,25.79431639298721,67.53687339114157,188.6740374878648,94280,1.49,63.26,6.796625918376879,38.54934095404306,-344.9266620756253,63.86849266304171,B+,C,B+,B+
1316245,효성중공업,2019,29.017522992467125,75.24270141854997,81.45389247189357,298040,6.33,54.2,0.40049093413242676,6.43140323701029,7342.222670944104,92.48528502797082,A,A,A+,A
1316227,효성티앤씨,2019,28.801739026509622,81.92002745342567,102.65710236069631,298020,12.79,43.93,3.784469312796268,6.302705596132075,7811.824143954014,22.910493417411196,A+,A+,A+,A
1316236,효성화학,2019,28.35543268137435,77.96439038354436,100.3035966556779,298000,12.51,43.78,4.256009019271769,6.554589816694406,6229.54517148539,115.82562827803883,A+,A+,A+,A
595191,후성,2019,26.99408016296297,54.06689756163371,197.1159430775797,93370,4.99,49.55,0.03891226802525687,,-945.312739001911,289.0335455543526,C,B,C,C
111421,휴니드테크놀러지스,2019,26.287652601810613,55.60774845773574,94.93232501476288,5870,24.83,22.83,3.0518381485905812,32.654557499723865,-2549.9606141697227,33.286654878426,C,C,B,B
362238,휴비스,2019,27.49996757965568,54.84052098386297,78.79309635040418,79980,3.38,51.0,-0.03343974340692934,5.001484225859699,-1846.858354408584,3.601770835748012,B+,B+,B+,B+
156488,휴스틸,2019,27.08473477284753,31.52123758264897,44.65622655785184,5010,4.2,49.57,-2.165967930044448,2.8970255306605712,-879.4608286640164,,C,B,B,C
103176,흥국화재,2019,,,,540,2.17,79.19,,,,,B,D,A,B
167208,흥아해운,2019,26.78928743240705,92.82550859194838,105.3384378423165,3280,22.14,22.62,-11.91670370803688,14.20695826309742,133.50030866101096,,D,D,C,D
